ID,Nome,Serviço,Grupo,Ação,Avaliação,Data,Ano,Governo,UF,Matriz de Achados?,a. Questões de Auditoria,b. Subquestões de Auditoria,c. Descrição sumária,d. Critério (O que deveria ser),e. Condição ou situação encontrada (O que é) [achados],f. Evidências,g. Informação extraída das evidências,h. Causas,i. Efeitos,j. Boas Práticas,k. Recomendações,l. Benefícios esperados,m. Manifestação,n. Conclusões,Filtro
1907,Relatório de Auditoria nº 843821 - Comitê Interministerial de Governança CIG - Levantamento de Obras Paralisadas,1,3,1,1,2020-11-20,2020,2,7,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1
1906,Relatório de Auditoria nº 840817 - Avaliação da situação de 17 obras de pavimentação paralisadas no Estado de Goiás financiadas com recurso do MDR.,1,3,1,1,2021-06-07,2021,2,9,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
5802,Relatório de Auditoria nº 840817 - Avaliação da situação de 17 obras de pavimentação paralisadas no Estado de Goiás financiadas com recurso do MDR.,1,3,1,1,2021-06-07,2021,2,9,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1
5023,Relatório de Auditoria nº 836871 - Avaliação da Governança das Aquisições do FNDE,1,3,1,0,2022-11-28,2022,2,7,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
5196,"Relatório de Auditoria nº 836463 - Agência Nacional do Petróleo, Gás Natural e Biocombustíveis - Processo decisório da diretoria colegiada",1,3,1,0,2022-06-28,2022,2,19,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1
1905,Relatório de Auditoria nº 832410 - Avaliação dos Resultados da Gestão do Programa de Desenvolvimento Urbano no Município de Anápolis/GO – MDR,1,3,1,1,2021-01-21,2021,2,9,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1
5383,Relatório de Auditoria nº 831130 - Companhia Docas do Rio de Janeiro - CDRJ - Equilíbrio Econômico e Financeiro de Arrendamentos,1,3,1,0,2022-02-18,2022,2,19,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1
1904,"Relatório de Auditoria nº 830251 - Avaliação das ações adotadas pelos Ministérios da Cidadania, Saúde e Educação sobre as informações de descumprimento das condicionalidades do Programa Bolsa Família",1,3,1,1,2021-05-03,2021,2,7,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1
1903,Relatório de Auditoria nº 828770 - Gerência Regional da Agência Nacional de Mineração em Goiás,1,3,1,0,2020-11-27,2020,2,9,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
1902,Relatório de Auditoria nº 827706 - Petrobras - Suprimento de Bens e Serviços,1,3,1,0,2021-05-09,2021,2,7,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1
5479,Relatório de Auditoria nº 826441 - CAIXA - Avaliação de concessão de crédito aos entes subnacionais - FINISA,1,3,1,0,2022-01-07,2022,2,7,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1
5381,Relatório de Auditoria nº 826437 Caixa Econômica Federal - Auditoria de Avaliação (VITEC),1,3,1,0,2022-02-22,2022,2,7,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,1
1901,Relatório de Auditoria nº 826376 - Avaliação da Segurança de Acessos ao CadÚnico - Ministério da Cidadania,1,3,1,1,2021-04-23,2021,2,8,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
5287,Relatório de Auditoria nº 826370 - Implantação Nacional do SVCBEN/QDBEN,1,3,1,0,2022-04-06,2022,2,7,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1,1
5667,Relatório de Auditoria nº 825986 - Petrobras - Transações com Partes Relacionadas,1,3,1,0,2021-09-27,2021,2,19,0,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1
5516,Relatório de Auditoria nº 824977 - Ministério de Minas e Energia e Agência Nacional de Energia Elétrica - Efeitos financeiros decorrentes de fatores não hidrológicos que impactam o desempenho do MRE.,1,3,1,1,2021-12-21,2021,2,7,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
1898,Relatório de Auditoria nº 824236 - Secretaria Nacional de Proteção e Defesa Civil - SEDEC,1,3,1,0,2020-09-29,2020,2,9,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,1
5716,Relatório de Auditoria nº 820808 - Avaliação da atuação do Banco Nacional de Desenvolvimento Econômico e Social na operacionalização do Programa Nacional de Desestatização,1,3,1,1,2021-08-17,2021,2,23,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1
5539,Relatório de Auditoria nº 819730 - Obra da Segunda Ponte sobre o Rio Guaíba - DNIT/RS,1,3,1,0,2021-12-10,2021,2,23,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1
5567,Relatório de Auditoria nº 819619 - Prefeitura de Presidente Castelo Branco (PR) - Esgotamento Sanitário,1,3,1,1,2021-12-04,2021,2,18,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1,1
4709,Relatório de Auditoria nº 818220 - Caixa Econômica Federal - Proinveste,1,3,1,0,2023-06-26,2023,3,7,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1
1896,Relatório de Auditoria nº 817747 - Avaliação dos Resultados da Gestão do Esgotamento Sanitário da Região Metropolitana de Goiânia - MDR,1,3,1,1,2020-10-28,2020,2,9,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1
4808,"Relatório de Auditoria nº 817082 - Contratações de afretamento de unidades estacionárias de produção de petróleo do tipo FPSO (Unidade Flutuante de Produção, Armazenamento e Transferência) pela Petróleo Brasileiro S.A. - Petrobras",1,3,1,0,2023-04-27,2023,3,19,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1
5704,Relatório de Auditoria nº 816682 - Prefeitura de Faxinal-PR - PNATE,1,3,1,1,2021-08-25,2021,2,18,0,0,0,1,1,1,1,0,1,1,0,1,0,0,1,1
1895,Relatório de Auditoria nº 202000041 - Fundação Biblioteca Nacional,1,3,1,0,2020-12-02,2020,2,19,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1
1893,"Relatório de Auditoria nº 201902818 - Instituto Nacional de Metrologia, Qualidade e Tecnologia - INMETRO",1,3,1,0,2021-01-13,2021,2,19,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,1
5509,Relatório de Auditoria nº 201902680 - DNIT - BR-416/AL,1,3,1,0,2021-12-26,2021,2,2,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1
1888,Relatório de Auditoria nº 201902641 - Verificações do Cadastro Único e do Programa Bolsa Família (PBF) no Município de Almirante Tamandaré/PR.,1,3,1,0,2021-01-22,2021,2,18,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1
1886,Relatório de Auditoria nº 201902598 - DNIT/RN - Gancho de Igapó.,1,3,1,1,2020-11-04,2020,2,20,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1
5727,Relatório de Auditoria nº 201902595-PAA,1,3,1,1,2021-07-30,2021,2,16,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1
5769,Relatório de Auditoria nº 201902594 -PNAE,1,3,1,1,2021-06-25,2021,2,16,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,1
1881,Relatório de Auditoria nº 201902503 - SENAI/SP,1,3,1,1,2020-10-19,2020,2,26,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1
1880,"Relatório de Auditoria nº 201902479 - Instituto Federal de Educação, Ciência e Tecnologia do Acre",1,3,1,0,2020-12-04,2020,2,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1
1875,Relatório de Auditoria nº 201902268 - Avaliação da gestão da qualidade das informações do Cadastro Nacional de Informações Sociais (CNIS) - SPRET/SPREV e INSS,1,3,1,0,2021-04-30,2021,2,7,0,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1
1874,Relatório de Auditoria nº 201902264 - Universidade Federal do Rio de Janeiro - UFRJ,1,3,1,0,2020-11-20,2020,2,19,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1
1873,"Relatório de Auditoria nº 201902251 - Instituto Federal de Educação, Ciência e Tecnologia do Espírito Santo",1,3,1,0,2021-02-19,2021,2,8,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1
1872,"Relatório de Auditoria nº 201902249 - Instituto Federal de educação, Ciência e Tecnologia do Espírito Santo",1,3,1,0,2021-02-19,2021,2,8,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1
1871,"Relatório de Auditoria nº 201902247 - Instituto Federal de Educação, Ciência e Tecnologia do Espírito Santo",1,3,1,1,2021-02-19,2021,2,8,0,1,0,1,1,1,1,0,0,1,0,0,0,1,1,1
1870,"Relatório de Auditoria nº 201902246 - Instituto Federal de Educação, Ciência e Tecnologia do Espírito Santo",1,3,1,1,2021-02-19,2021,2,8,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1
1865,Relatório de Auditoria nº 201901058 - Verificações do Cadastro Único e do Programa Bolsa Família (PBF) no Município de Rio Branco do Sul/PR.,1,3,1,0,2021-01-22,2021,2,18,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1
1864,Relatório de Auditoria nº 201901056 - Verificações do Cadastro Único e do Programa Bolsa Família (PBF) no Município de São José dos Pinhais/PR,1,3,1,0,2021-01-22,2021,2,18,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1
5544,Relatório de Auditoria nº 201900969 - Fundaj - Serviços Terceirizados,1,3,1,1,2021-12-08,2021,2,16,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1
1854,Relatório de Auditoria nº 201900818 - SPU/SE.,1,3,1,1,2021-02-23,2021,2,25,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1
1849,Relatório de Auditoria nº 201900759 - Avaliar a efetividade da fiscalização da SPU/PR quanto à ocupação em terrenos de marinha no litoral do Estado do Paraná,1,3,1,1,2021-03-12,2021,2,18,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1
5751,Relatório de Auditoria nº 201900593_Prefeitura Pinhais/PR - Avaliação da Contratação de Organização Social de Saúde,1,3,1,1,2021-07-12,2021,2,18,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,1
5593,Relatório de Auditoria nº 201900125 - UFPR - Imóveis Rurais,1,3,1,1,2021-11-22,2021,2,18,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1
5452,Relatório de Auditoria nº 201801583 - SEBRAE/SE,1,3,1,0,2022-01-21,2022,2,25,0,0,0,1,1,1,1,0,1,1,0,1,0,0,1,1
5785,Relatório de Auditoria nº 201801063 - Superintendência Regional do DNIT no Estado do Paraná,1,3,1,1,2021-06-18,2021,2,18,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1
5570,Relatório de Auditoria nº 201800765 - Caixa Econômica Federal,1,3,1,1,2021-12-03,2021,2,6,0,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1
1671,Relatório de Auditoria nº 201701869 - Companhia Docas do Espírito Santo,1,3,1,0,2021-04-05,2021,2,8,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1
1670,Relatório de Auditoria nº 201701845 - Companhia Docas do Espírito Santo,1,3,1,0,2021-04-05,2021,2,8,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1
1549,Relatório de auditoria nº 201602675 - Superintendência Estadual do Incra em Goiás,1,3,1,0,2021-03-24,2021,2,9,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1,1
1548,Relatório de auditoria nº 201602674 - Superintendência Estadual do Incra em Goiás,1,3,1,0,2021-03-24,2021,2,9,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1,1
1542,Relatório de auditoria nº 201602638 - Superintendência Estadual do Incra em Goiás,1,3,1,0,2021-03-24,2021,2,9,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1,1
1432,Relatório de Auditoria nº 201503119 - 8ª Superintendência da Polícia Rodoviária,1,3,1,1,2021-02-19,2021,2,24,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1
5577,Relatório de Auditoria nº 201502906 - Nossa Caixa Capitalização (BNC),1,3,1,0,2021-12-02,2021,2,7,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1
1409,Relatório de Auditoria nº 201413389 - Núcleo Estadual do Ministério da Saúde em São Paulo - NEMS/SP,1,3,1,1,2021-04-09,2021,2,26,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1,1
5489,Relatório de Auditoria nº 201411530 - BNDES - Regulamento Geral de Pessoal,1,3,1,0,2021-12-30,2021,2,19,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1
1278,Relatório de Auditoria nº 201405732 - Universidade Federal de Santa Catarina,1,3,1,0,2020-11-26,2020,2,24,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1
5602,Relatório de Auditoria nº 201318148 - Centro de Tecnologia da Indústria Química Textil do Rio de Janeiro,1,3,1,0,2021-11-19,2021,2,19,0,0,0,1,1,1,1,0,0,1,0,1,0,0,1,1
5576,Relatório de Auditoria nº 201318146 - SENAC - Administração Regional no Rio de Janeiro,1,3,1,0,2021-12-03,2021,2,19,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1
1227,Relatório de auditoria nº 201317823 - Superintendência Estadual do Incra em Goiás,1,3,1,0,2021-04-12,2021,2,9,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1
1174,Relatório de Auditoria nº 201316909 - Fundação Nacional de Saúde/SC,1,3,1,0,2020-12-04,2020,2,24,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1
1173,Relatório de Auditoria nº 201316908 – Superintendência Estadual da Funasa em Santa Catarina,1,3,1,0,2020-12-02,2020,2,24,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1
1172,Relatório de Auditoria nº 201316907 – Superintendência Estadual da Funasa em Santa Catarina,1,3,1,0,2020-12-02,2020,2,24,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1
1166,"Relatório de Auditoria nº 201316264 - Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina",1,3,1,0,2020-11-26,2020,2,24,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1
1146,Relatório de auditoria nº 201314985 - Superintendência Estadual do Incra em Goiás,1,3,1,0,2021-03-24,2021,2,9,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1
1120,Relatório de Auditoria nº 201217036 - Universidade Federal de Santa Catarina,1,3,1,0,2020-11-26,2020,2,24,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1
1106,Relatório de Auditoria nº 201208333 - SRTE/SP.,1,3,1,0,2020-11-10,2020,2,26,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1,1
1097,Relatório de Auditoria nº 201115148 - Universidade Federal de Santa Catarina,1,3,1,0,2020-11-26,2020,2,24,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1
4432,Relatório de Auditoria nº 1466686 - Aplicação na Atividade Finalística X Disponibilidades – SESC - Ceará,1,3,1,0,2023-12-29,2023,3,6,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1,1
4433,Relatório de Auditoria nº 1466683 - Aplicação na Atividade Finalística X Disponibilidades – SESI - Ceará,1,3,1,0,2023-12-29,2023,3,6,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1
4400,Relatório de Auditoria nº 1313021 - Avaliação da Eficácia Operacional das Superintendências do Patrimônio da União - SPU/CE,1,3,1,0,2024-02-14,2024,3,6,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
5166,Relatório de Auditoria nº 1249835 - Análise Preventiva da Licitação nº 03/2022 da SR Sudeste II do INSS,1,3,1,0,2022-07-22,2022,2,7,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1
4829,Relatório de Auditoria nº 1199251 - Avaliação do uso de SRP em obras de pavimentação no estado do Ceará - CODEVASF,1,3,1,0,2023-04-04,2023,3,6,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1
4553,Relatório de Auditoria nº 1184344 - Avaliação da Execução dos Recursos dos Fundos da Criança e do Adolescentes no estado do Ceará - MMFDH,1,3,1,1,2023-10-02,2023,3,7,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1
5142,"Relatório de Auditoria nº 1140085 - Avaliação da aplicação dos recursos dos Contratos de Repasse nº 874169/2018 e nª 874170/2018 firmados entre o MDR e o município de Anápolis, tendo como mandatária a Caixa Econômica Federal.",1,3,1,0,2022-08-19,2022,2,9,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1
5275,Relatório de Auditoria nº 1064967 - UFERSA - Residência Universitária no campus de Angicos/RN.,1,3,1,0,2022-04-25,2022,2,20,0,1,0,1,1,1,1,0,1,0,1,1,0,0,0,1
5343,Relatório de Auditoria nº 1040279 - Avaliação das obras de construção de CIE - MODELO II no município de Senador Canedo/GO com recursos do MC.,1,3,1,1,2022-03-11,2022,2,9,0,1,0,1,0,1,1,0,1,1,0,0,0,0,1,1
5257,Relatório de Auditoria nº 1040249 - Avaliação das obras de construção de CIE - MODELO III no município de Trindade/GO com recursos do MC.,1,3,1,1,2022-05-16,2022,2,9,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,1
5344,Relatório de Auditoria nº 1036988 - Avaliação das obras de construção de CIE - MODELO III no município de Anápolis/GO com recursos do MC.,1,3,1,1,2022-03-11,2022,2,9,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,1
5527,Relatório de Auditoria n° 986623 - Análise Preventiva do Edital n° 144/2021 - Superintendência Regional do DNIT no estado do Ceará,1,3,1,0,2021-12-16,2021,2,6,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,1
5526,Relatório de Auditoria n° 986617 - Análise Preventiva do Edital n° 143/2021 - Superintendência Regional do DNIT no estado do Ceará,1,3,1,0,2021-12-16,2021,2,6,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,1
5525,Relatório de Auditoria n° 986611 - Análise Preventiva do Edital n° 142/2021 - Superintendência Regional do DNIT no estado do Ceará,1,3,1,0,2021-12-16,2021,2,6,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,1
5078,Relatório de Auditoria n° 937039 - Avaliação de controles da GFIP e do eSocial,1,3,1,0,2022-11-01,2022,2,7,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
1092,Relatório de Auditoria n° 828259 - SENAC/DN - Avaliação da definição dos custos e da economicidade dos cursos.,1,3,1,0,2020-11-27,2020,2,7,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1
1090,Relatório de Auditoria n° 201902611 - Superintendência de Administração do Ministério da Economia do Rio de Janeiro,1,3,1,1,2020-12-04,2020,2,19,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1
1088,Relatório de Auditoria n° 201902536 - Fundação Osvaldo Cruz - FIOCRUZ,1,3,1,0,2020-10-23,2020,2,19,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1
1087,Relatório de Auditoria n° 201902508 - Serviço Nacional de Aprendizagem Comercial - SENAC-RJ,1,3,1,0,2020-10-19,2020,2,19,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1
1086,Relatório de Auditoria n° 201902489 - INSTITUTO NACIONAL DA PROPRIEDADE INDUSTRIAL - INPI,1,3,1,0,2021-04-26,2021,2,19,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1
1083,Relatório de Auditoria n° 201900933 - Programa Nacional de Apoio à Cultura,1,3,1,1,2021-05-07,2021,2,26,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1
5207,Relatorio de Auditoria n° 1074852 - Avaliação das obras de construção de Praça de Esporte e Cultura – PEC no município de Goiânia/GO com recursos do MTUR.,1,3,1,1,2022-06-22,2022,2,9,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1,1
5028,Relatório de Auditoria n° 1040288 - Avaliação das obras de construção de oito praças esportivas no município de Goiânia/GO com recursos do Ministério da Cidadania.,1,3,1,0,2022-11-24,2022,2,9,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,1
1075,Relatório de Auditoria n.º 885834 - Avaliação do Sistema Nacional de Revalidação e Reconhecimento de Diplomas Estrangeiros – UFRJ.,1,3,1,1,2021-05-25,2021,2,19,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
5161,Relatório de Auditoria n.º 1109836 - Instituto Evandro Chagas.,1,3,1,0,2022-07-26,2022,2,14,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1
1052,Relatório de Auditoria n. 827373 (SCGPU/ME) - Fiscalização em áreas de terrenos de marinha e acrescidos ocupados por empreendimentos voltados à exploração econômica,1,3,1,1,2021-03-09,2021,2,7,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
5297,Relatório de Auditoria n. 201902229 - Avaliação da aplicação dos recursos federais no âmbito do Contrato de Repasse nº 785847/2013 celebrado entre o Ministério da Justiça e a Secretaria de Estado da Administração Prisional e Socioeducativa de Santa C,1,3,1,1,2022-03-31,2022,2,24,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1
5350,Relatório de Auditoria n. 201801337 - Avaliação da gestão dos Serviços Terceirizados de Vigilânciada realizada pela UFSC.,1,3,1,1,2022-03-10,2022,2,24,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1
5480,Relatório de Auditoria Financeira do Fundo de Fiscalização das Telecomunicações (Fistel) nº 907258 - Anatel,1,3,1,0,2022-01-07,2022,2,7,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1,1
1024,Relatório de Auditoria Financeira (Dívida Ativa não Tributária) nº 883779 - Ibama - Exercício 2020,1,3,1,0,2021-04-20,2021,2,7,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1
5013,Relatório de Auditoria Especial nº 201408200 Petrobras - Projeto Suricato,1,3,1,0,2022-12-06,2022,2,7,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1
5162,Relatório de Auditoria de Avaliação nº1171793 - UFRN - Análise de Licitação nº 38/2021.,1,3,1,0,2022-07-25,2022,2,20,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1
4550,Relatório de Auditoria de Avaliação nº 971348 - Análise do Edital do Pregão Eletrônico n.º 15/2021 - Hospital Federal de Ipanema,1,3,1,0,2023-10-03,2023,3,19,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1
4970,Relatório de Auditoria de Avaliação nº 958452 - INMETRO,1,3,1,0,2022-12-26,2022,2,19,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1,1
1021,Relatório de Auditoria de Avaliação nº 906452 SR_PF_RJ,1,3,1,0,2021-01-15,2021,2,19,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,1
1020,Relatório de Auditoria de Avaliação nº 902707 SR/PF/RJ,1,3,1,0,2021-02-02,2021,2,19,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1
1019,Relatório de Auditoria de Avaliação nº 898838 INMETRO,1,3,1,0,2021-01-13,2021,2,19,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,1
1018,Relatório de Auditoria de Avaliação nº 894915 - SPRF_RJ,1,3,1,0,2021-01-18,2021,2,19,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1
1017,Relatório de Auditoria de Avaliação nº 842063 - Cessão de Imóveis - SCGPU-PE.,1,3,1,1,2020-10-28,2020,2,16,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1
4927,Relatório de Auditoria de Avaliação nº 826954 - BNDES.,1,3,1,0,2023-01-23,2023,3,19,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1
1016,Relatório de Auditoria de Avaliação nº 826380 – IBGE – Análise da Contratação de Pessoal para o Censo Demográfico 2020.,1,3,1,0,2020-09-23,2020,2,19,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1
5056,Relatório de Auditoria de Avaliação nº 201902521 - IFAP,1,3,1,0,2022-11-17,2022,2,4,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1
4758,Relatório de Auditoria de Avaliação nº 201902311 - Distrito Sanitário Especial Indígena - Guamá Tocantins - Pará - Exercício 2019,1,3,1,1,2023-06-02,2023,3,14,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1
5058,Relatório de Auditoria de Avaliação n.º1110690 SPRF-RJ,1,3,1,0,2022-11-09,2022,2,19,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1
5454,Relatório de Auditoria de Avaliação n.º 927844 - Eletrobras - Gestão de Riscos Corporativos,1,3,1,0,2022-01-21,2022,2,19,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1
5777,Relatório de Auditoria de Avaliação n.º 907074 - Senac-RJ - Avaliação do acompanhamento da execução de contratos terceirizados de assessoria jurídica e de publicidade.,1,3,1,0,2021-06-24,2021,2,19,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1
1015,Relatório de Auditoria de Avaliação n.º 876560 - Furnas - Análise do Edital do PE n.º 62/2020,1,3,1,0,2020-11-11,2020,2,19,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1
1014,Relatório de Auditoria de Avaliação n.º 853549 - Furnas - Análise do Edital do PE n.º 45/2020,1,3,1,0,2020-09-16,2020,2,19,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1
1012,Relatório de Auditoria de Avaliação n.º 824067 - Eletrobras - Patrocínios e Publicidade,1,3,1,0,2021-01-26,2021,2,19,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1
1010,Relatório de Auditoria de Avaliação n.º 823329 - Furnas - Gestão de Riscos Corporativos,1,3,1,0,2021-02-18,2021,2,19,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1
5626,Relatório de Auditoria de Avaliação n.° 825703 - CNEN - Avaliação da atividade de fiscalização exercida pela Autarquia,1,3,1,0,2021-11-05,2021,2,19,0,0,0,1,1,1,1,0,1,0,1,1,0,0,1,1
977,Relatório de Auditoria Anual de Contas nº 201901071 - Empresa de Pesquisa Energética - EPE - Exercício de 2018,1,3,1,0,2021-05-24,2021,2,19,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
615,Relatório de Auditoria Anual de Contas nº 201601576 - INCRA/SE - exercício de 2015,1,3,1,0,2021-04-12,2021,2,25,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1
4578,Relatório de Auditoria 9714171 - Avaliação do contrato MDR nº 08/2019 - Monitoramento de Carros-Pipa,1,3,1,0,2023-09-19,2023,3,7,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1
5340,Relatório de Auditoria 937042 - Auxílio Emergencial 2021,1,3,1,0,2022-03-14,2022,2,7,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1
4787,Relatório de Auditoria 936214 - Avaliação da Gestão de Contratações - Companhia Docas do Ceará - CDC,1,3,1,0,2023-05-15,2023,3,6,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1
4943,Relatório de Auditoria 906626 - Empreendimentos executados pela CORSAN/RS - SNS/MDR,1,3,1,1,2023-01-13,2023,3,23,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1
4868,Relatório de Auditoria 905208 - Obras do Anel Viário de Fortaleza - Superintendência Regional do DNIT no estado do Ceará,1,3,1,0,2023-03-07,2023,3,6,0,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1
510,Relatório de Auditoria 885821 UFMS - Avaliação do sistema nacional de reconhecimento e revalidação de diplomas obtidos no exterior (2017 - 2020),1,3,1,1,2021-05-24,2021,2,12,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
5711,Relatório de Auditoria 820961 - Avaliação dos Investimentos em PD&I das empresas beneficiárias da Lei de Informática,1,3,1,1,2021-08-20,2021,2,7,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,1
